Adulto_Mayor,Tiene_Pareja,Personas_a_Cargo,Meses_Antiguedad,Servicio_Telefonico,Facturacion_Electronica,Cargos_Mensuales,Cargos_Totales,Cuentas_Diarias,Genero_Male,Lineas_Multiples_No phone service,Lineas_Multiples_Yes,Servicio_Internet_Fiber optic,Servicio_Internet_No,Seguridad_Online_Yes,Respaldo_Online_Yes,Proteccion_Dispositivo_Yes,Soporte_Tecnico_Yes,Streaming_TV_Yes,Streaming_Peliculas_Yes,Tipo_Contrato_Bianual,Tipo_Contrato_Mensual,Metodo_Pago_Credit card (automatic),Metodo_Pago_Electronic check,Metodo_Pago_Mailed check,Evasion_Real
0,1,1,-1.1083364647068519,0,0,-1.7870483497602643,-0.9659928622072996,-1.782849301218332,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1
0,0,0,-0.8267385963600536,1,1,-0.8432517981833865,-0.7867487020733339,-0.8411406978888903,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,0
0,0,0,-0.4512747718976559,1,1,-0.6098181095204485,-0.5528186649400575,-0.6117501406676162,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,1
0,0,0,-1.1083364647068519,1,0,-2.1935449455353804,-0.9708314724367613,-2.1933376667721913,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,1
0,1,1,0.2996528770271396,1,1,-2.215680898770659,-0.664777398665322,-2.2174840412165358,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,1
1,1,0,-1.1083364647068519,1,1,-0.20332151374533272,-0.9471414451251894,-0.20126177511375726,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
0,0,1,-1.1083364647068519,1,0,0.162927894329277,-0.9427819052154764,0.1609338415514129,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,1
0,1,1,-0.8267385963600536,1,0,-2.1714089923001016,-0.9162414095014001,-2.1691912923278465,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,-0.4512747718976559,1,1,-0.4005327334778144,-0.5040013993576677,-0.3944327706685141,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1
0,1,1,2.083106043223529,1,1,1.0000693984998126,2.3766723868070847,1.0060569471034755,True,False,True,True,False,False,False,True,False,True,True,False,True,True,False,False,1
0,1,0,-0.8736715744178534,1,1,-1.0243641428356658,-0.8507285432757692,-1.0222385062214754,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1
0,0,0,-1.0614034866490523,0,1,-1.75887531836991,-0.9521716834825504,-1.7587029267739873,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1
0,0,0,1.0036475478941354,1,1,0.8169446944625081,1.1384432848686794,0.8128859515487187,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,0
0,0,1,-0.6390066841288548,1,0,-2.209643820615583,-0.8768857827340466,-2.2054108539943633,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,0
0,0,0,-1.1083364647068519,1,1,-0.9599686425148553,-0.9561479671364644,-0.9618725701106138,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1
0,0,0,-0.6390066841288548,1,0,-2.0707910230488356,-0.8629927434613351,-2.072605794550468,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,1
0,1,1,1.3791113723565331,1,1,0.46679416146810115,1.1868772941952703,0.4627635221057211,False,False,True,False,False,False,True,True,True,True,True,False,True,False,True,False,0
0,1,1,1.707642218761131,0,1,-0.9619810018998806,0.49926766426000124,-0.9618725701106138,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,0
0,1,1,-1.1083364647068519,1,1,-0.14496309157959814,-0.9464467931615538,-0.1408958390028953,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
1,0,1,-0.8267385963600536,1,1,-1.1612045810173879,-0.8155647818062166,-1.1671167528875432,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
0,0,1,0.064987986738141,1,1,1.2415525247028518,0.32035885334985975,1.2475206915469224,False,False,False,True,False,False,True,True,True,True,True,True,False,False,True,False,0
0,1,0,0.2996528770271396,1,0,0.7726727879919505,0.46609204461740567,0.7766663898822014,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,1
1,1,0,1.5199103065299322,0,1,-1.1974270499478437,0.2521631933336361,-1.1912631273318879,True,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,1
0,1,0,0.018055008680341284,0,1,-1.4690955669262629,-0.5155709475795982,-1.4689464334418514,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0
0,0,0,0.15885394285374044,1,1,0.24140991034526427,0.09502812845607167,0.245446152106619,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,0
0,0,0,-0.5451407280132553,0,1,-1.752838240214834,-0.8141036173309831,-1.7587029267739873,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1
0,1,0,-0.31047583772425674,1,1,-0.05843163802350889,-0.35481890178793124,-0.056383528447689193,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,0
0,0,0,-1.0144705085912527,1,1,-0.4427922805633464,-0.9058934905948287,-0.44272551955720346,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,1
0,1,1,-0.35740881578205647,1,1,1.1912435400772186,-0.14520168338189984,1.1871547554360609,False,False,True,True,False,True,False,True,False,True,True,False,True,False,True,False,1
0,1,0,-0.6859396621866545,1,1,-0.18118556051005424,-0.6644420494414981,-0.1771154006694126,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
1,0,0,1.2852454162409337,1,1,-0.06648107556361031,0.8542587711937673,-0.06845671566986126,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,0
0,0,0,-0.8267385963600536,1,1,1.038304226815294,-0.637925507243409,1.0422765087699928,False,False,False,True,False,False,False,True,True,True,True,False,True,False,True,False,0
0,0,0,1.5199103065299322,1,1,1.5434064324566508,2.1167288313114554,1.5372771848790578,False,False,True,True,False,True,True,True,False,True,True,True,False,False,False,False,1
1,1,0,-0.49820774995545564,1,1,1.0302547892751925,-0.32423026187197856,1.0302033215478201,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,1
0,0,0,0.064987986738141,1,1,0.014013299837402744,-0.10139070264088375,0.01605559488534484,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,1
0,1,1,-0.7798056183022539,1,1,0.36013911406175864,-0.6546690149186252,0.3541048371061698,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,1
0,0,0,-0.31047583772425674,1,1,1.0161682735800148,-0.12917678118630674,1.0181301343256481,False,False,True,True,False,False,False,False,True,True,True,False,True,False,False,False,1
0,0,0,-1.0614034866490523,1,0,-1.2054764874879451,-0.944578418914534,-1.2033363145540603,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
1,0,0,1.9423071090501298,1,1,1.118798602216307,2.120010463001734,1.114715632103027,False,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,0
1,0,0,1.1444464820675346,1,1,0.8692660384731664,1.2799127502904624,0.8732518876595801,True,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,1
0,0,0,1.0975135040097348,1,1,1.177157024382041,1.38904496912921,1.1750815682138882,False,False,True,True,False,False,False,True,True,True,True,False,True,False,True,False,0
0,1,1,-1.0144705085912527,1,1,-0.20332151374533272,-0.8845509078500253,-0.20126177511375726,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0
0,0,1,-1.1083364647068519,1,1,-1.2155382844130718,-0.9591900636668684,-1.2154095017762325,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,1,1,1.2852454162409337,0,0,-0.9821045957501338,0.24308481077439886,-0.9860189445549584,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,True,0
1,0,0,-0.028877969377458436,1,0,-0.18521027928010467,-0.1504235498671604,-0.18918858789158466,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0
1,0,0,0.20578692091154016,1,1,-0.6460405784509045,-0.15696285973172971,-0.6479697023341332,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,0
0,1,0,2.223904977396928,1,1,1.1731323056119907,2.538885597073985,1.1750815682138882,True,False,True,True,False,False,True,True,False,True,True,True,False,False,False,False,0
0,0,0,1.4729773284721326,1,0,0.9658592889543818,1.6932546221696168,0.9698373854369587,True,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,0
0,0,0,0.2527198989693399,1,1,0.8209694132325585,0.38603939418740263,0.8249591387708907,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,0
0,0,0,-1.1083364647068519,1,0,0.7968211006122548,-0.9352365476794349,0.800812764326546,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,1
0,0,0,-0.5451407280132553,1,1,0.16695261309932743,-0.5036181431018687,0.1609338415514129,False,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False,0
0,0,0,0.11192096479594073,1,1,0.269582941735619,0.10837023686107236,0.26959252655096366,True,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,0
0,1,1,1.1913794601253342,1,0,0.03614925307268122,0.9480846933165445,0.040201969329689516,True,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,0
0,0,0,-0.9206045524756531,1,0,0.03816161245770643,-0.7822933480996714,0.040201969329689516,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,1
0,0,0,0.6281837234317377,1,1,0.8249941320026088,0.7878835783925886,0.8249591387708907,True,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,0
0,1,1,0.064987986738141,1,0,0.29574361374094843,0.011238729532029108,0.29373890099530836,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,0
0,1,1,-0.028877969377458436,0,1,-0.8895360640389689,-0.40167197905935137,-0.8894334467775797,False,True,False,False,False,True,True,True,True,False,True,True,False,False,False,True,0
1,1,0,0.6751167014895374,1,1,1.2496019622429533,1.0722597201954005,1.2475206915469224,True,False,True,True,False,False,True,True,False,True,True,False,True,False,True,False,1
0,0,0,-1.0144705085912527,1,1,-0.9941787520602859,-0.9181337372644073,-0.9980921317771307,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,1
0,1,0,1.6137762626455316,0,1,-1.3503663632097687,0.1945549873838583,-1.3482145612201282,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,1
0,0,0,-0.6390066841288548,1,1,-0.044345122328331835,-0.6011568602026984,-0.04431034122551659,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,1
0,0,0,-0.028877969377458436,1,1,0.6016222402647978,0.06733786397459855,0.5955685815496166,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,0
0,1,1,-0.35740881578205647,1,0,0.2514717072703909,-0.3093551284437823,0.2575193393287916,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1
0,1,0,1.9892400871079294,1,1,1.4126030724300045,2.538047224014425,1.416545312657335,False,False,True,True,False,False,True,True,True,True,True,False,False,True,False,False,0
0,1,0,1.8015081748767305,1,1,0.2635458635805433,1.5224420996632275,0.2575193393287916,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,0
0,1,0,-1.0144705085912527,1,1,-2.0526797885836072,-0.9377995738900903,-2.048459420106123,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,0
1,1,0,-0.31047583772425674,1,0,1.0121435548099644,-0.1007679112252105,1.0060569471034755,False,False,True,True,False,False,False,False,True,True,True,False,True,False,False,False,1
0,0,0,-1.0614034866490523,1,0,0.07237172200313732,-0.9034262784481231,0.07642153099620626,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,False,1
0,1,0,-0.1696769035508576,1,0,0.1850638475645555,-0.14570470721763593,0.18508021599575758,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,0
0,0,0,1.3791113723565331,1,1,1.0262300705051415,1.62611291685684,1.0302033215478201,False,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,1
1,1,0,0.064987986738141,1,0,0.416485176842468,0.05900204041097162,0.41447077321703174,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,1
0,1,0,1.0975135040097348,1,1,1.0242177111201163,1.3353651398013713,1.0302033215478201,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,0
0,1,0,1.566843284587732,1,0,1.0362918674302681,1.7411856076604715,1.0302033215478201,True,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,0
0,1,0,-0.7798056183022539,1,1,0.4446582082328227,-0.6645378635054477,0.4506903348835485,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,0
0,1,1,2.1769719993391283,1,0,1.609814292162486,2.900128571680471,1.609716308212092,False,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,0
0,0,0,-1.1083364647068519,1,1,-0.9720427988250071,-0.956291688232389,-0.9739457573327861,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,0,0,-1.1083364647068519,1,1,-0.5937192344402459,-0.9517884272267515,-0.5876037662232716,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,1
0,0,1,-0.9675375305334528,1,1,-1.0143023459105391,-0.8921202189020544,-1.0101653189993032,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1
0,0,0,-0.9675375305334528,1,0,-1.1652292997874387,-0.8889344012757258,-1.1671167528875432,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
0,0,0,0.7689826576051368,1,1,1.2113671339274719,1.1017704518919185,1.2113011298804055,True,False,True,True,False,False,True,True,False,True,True,False,True,False,True,False,1
0,0,0,-1.0144705085912527,0,0,-1.9923090070328475,-0.9422309743477655,-1.9880934839952618,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,0,0,0.9567145698363356,1,1,1.16910758684194,1.2940932317550233,1.1750815682138882,True,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,0
0,1,0,1.3321783942987335,1,1,1.2677131967081807,1.7836551915061911,1.271667065991267,False,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,1
0,1,0,2.223904977396928,1,1,1.7386052928041071,3.180169127089557,1.7425213676559879,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,1
1,0,0,0.6281837234317377,1,1,-0.17917320112502846,0.21594547716063653,-0.1771154006694126,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,1
0,0,0,-1.1083364647068519,1,1,0.012000940452377533,-0.944578418914534,0.01605559488534484,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,1
0,1,0,2.1300390212813287,1,0,1.6520738392480185,2.837178731665496,1.6580090571007813,True,False,True,True,False,True,True,True,True,True,True,False,False,True,False,False,1
0,1,0,0.018055008680341284,1,1,-1.9238887879419868,-0.6290387528120712,-1.9277275478843998,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,-1.0144705085912527,0,0,-1.3382922068996166,-0.9290804940706644,-1.336141373997956,True,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,0
0,0,0,-0.263542859666457,1,1,-2.199582023690456,-0.8015280214375805,-2.2054108539943633,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0
0,1,1,0.7220496795473371,1,1,0.2655582229655685,0.5967824278448435,0.26959252655096366,True,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,0
0,1,0,0.7220496795473371,1,1,0.2172615977249606,0.537593289839895,0.22129977766227432,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,0
0,0,0,-0.07581094743525815,1,1,0.8974390698635211,0.01861641245615848,0.8973982621039247,True,False,True,True,False,False,False,True,True,True,False,False,True,True,False,False,0
0,1,0,-0.7328726402444542,0,0,-1.3664652382899714,-0.8228706041823838,-1.3602877484423004,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,1
1,0,0,-0.9206045524756531,1,1,-0.1268518571143701,-0.8024382550451029,-0.12882265178072322,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0
0,0,0,-1.0144705085912527,1,1,0.7002278501310389,-0.8526448245547639,0.7042272665491673,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,0
0,1,1,-0.35740881578205647,1,0,0.5493008962541395,-0.28070672332281166,0.5472758326609272,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,1
0,0,0,-1.1083364647068519,1,1,-0.15301252911969956,-0.9465426072255035,-0.1529690262250679,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1
1,0,0,-0.9206045524756531,1,1,0.3440402389815564,-0.7667714697398144,0.3420316498839977,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,1
0,1,0,-1.1083364647068519,1,1,0.4104480986873918,-0.9398356227490221,0.41447077321703174,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,1
0,1,1,0.15885394285374044,1,0,1.2677131967081807,0.38364404258865925,1.271667065991267,True,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,1
0,0,0,-0.263542859666457,1,1,0.4084357393023666,-0.18906057115489072,0.40239758599485914,True,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,0
0,1,1,-0.35740881578205647,1,0,-0.002085575242800095,-0.3980070911132741,-0.008090779558999837,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,True,0
0,0,0,-0.8736715744178534,1,0,-0.1630743260448262,-0.7725682206087733,-0.16504221344723996,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0
1,0,0,-0.21660988160865732,1,1,0.7847469443021023,-0.12656584794367645,0.7887395771043739,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,1
1,0,0,0.9567145698363356,1,0,-0.4790147494938022,0.35686401171470844,-0.47894508122372076,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,1
0,0,0,-0.31047583772425674,1,1,-0.9901540332902352,-0.55279471142407,-0.9860189445549584,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0
1,0,0,0.2527198989693399,0,1,-1.3805517539851486,-0.4185352543145046,-1.384434122886645,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
1,1,0,0.5343177673161382,1,1,0.8813401947833183,0.6656727398247024,0.8853250748817527,True,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,1
0,1,0,1.8015081748767305,1,1,1.1590457899168136,2.182840535436772,1.1630083809917162,True,False,True,True,False,False,True,True,False,True,True,False,True,False,True,False,1
0,1,1,1.6607092407033315,1,0,0.7867593036871282,1.8038000984516227,0.7887395771043739,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,0
1,1,1,0.34658585508493933,1,1,1.038304226815294,0.561019828475605,1.0422765087699928,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,0
0,0,0,0.34658585508493933,1,0,0.5251525836338358,0.34483934668901683,0.5231294582165825,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,0
0,1,0,1.1444464820675346,1,1,0.9839705234196098,1.3448267786164074,0.9819105726591308,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,1
0,0,0,-1.1083364647068519,1,1,0.012000940452377533,-0.944578418914534,0.01605559488534484,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1
1,1,0,-0.8267385963600536,1,1,0.9920199609597112,-0.6616634415869557,0.9939837598813035,True,False,True,True,False,False,False,True,False,True,True,False,True,False,True,False,1
0,1,0,-0.4512747718976559,1,1,0.39032450483713854,-0.353645179504547,0.39032439877268704,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
1,1,0,0.9567145698363356,1,1,0.9698840077244327,1.1877156672548306,0.9698373854369587,True,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,0
0,1,0,1.566843284587732,1,0,-2.1673842735300513,-0.41230734015777193,-2.1691912923278465,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0
0,0,0,-1.1083364647068519,1,1,0.6418694279653043,-0.9370809684104673,0.643861330438306,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,1
0,1,1,0.6281837234317377,1,0,-1.9943213664178732,-0.5186609511419771,-1.9880934839952618,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,0
0,0,0,1.3321783942987335,0,0,-0.7929428135577533,0.47866764051080835,-0.7928479490002011,True,True,False,False,False,False,False,True,True,True,True,False,False,True,False,False,0
0,0,0,0.2527198989693399,1,1,0.9014637886335716,0.46695437119295335,0.8973982621039247,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,0
0,1,1,0.39351883314273906,1,0,0.3017806918960241,0.2666071634740586,0.30581208821748096,True,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,0
0,0,0,-1.0144705085912527,0,0,-1.624047239573213,-0.9137023368067321,-1.625897867330092,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,1
0,1,1,1.0975135040097348,1,1,-0.7567203446272974,0.2896504458539697,-0.756628387333684,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,0
0,0,0,-1.0614034866490523,1,1,0.225311035265062,-0.9104925656644159,0.22129977766227432,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1
0,1,0,0.018055008680341284,1,1,0.8491424446229131,0.13977329632059768,0.8491055132152354,True,False,False,True,False,False,False,False,True,True,True,False,True,True,False,False,0
0,0,0,-0.07581094743525815,1,0,-2.179458429840203,-0.7499800550326233,-2.1812644795500185,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,-0.028877969377458436,1,1,0.412460458072417,0.001058485237369827,0.41447077321703174,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,0
0,0,0,-0.7798056183022539,1,1,-0.18118556051005424,-0.7163253650702791,-0.1771154006694126,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1
0,1,0,-0.7798056183022539,1,1,-0.004097934627825307,-0.6882757978489945,-0.008090779558999837,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,1
1,0,0,0.2527198989693399,1,1,-0.22143274821056078,0.022664556658034893,-0.22540814955810193,True,False,True,False,False,False,False,True,True,True,False,True,False,True,False,False,0
1,1,0,1.0975135040097348,1,0,1.72451877710893,1.6251547762173428,1.7304481804338152,False,False,True,True,False,True,True,True,True,True,True,False,True,False,True,False,1
0,1,0,-0.8736715744178534,1,1,0.6499188655054058,-0.7350570145724523,0.643861330438306,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,0
1,1,1,1.6607092407033315,1,1,0.009988581067351749,1.1544442335482854,0.003982407663172769,False,False,False,False,False,True,True,True,True,False,True,False,False,True,False,False,0
0,0,0,-0.4512747718976559,1,1,-1.980234850722696,-0.7890242860921401,-1.976020296773089,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,1
0,0,0,-1.1083364647068519,1,1,-2.1895202267653295,-0.9707835654047863,-2.1933376667721913,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1
0,0,1,-0.5451407280132553,1,0,0.5774739276444941,-0.4239008418956898,0.5834953943274445,False,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,0
0,1,1,-0.7328726402444542,1,0,-0.3864462177826373,-0.6628132103543526,-0.3823595834463421,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,True,1
1,1,0,-0.028877969377458436,1,1,1.1932558994622438,0.18554846537258338,1.1992279426582328,True,False,True,True,False,False,True,True,False,True,True,False,True,False,True,False,1
0,1,0,0.9567145698363356,1,1,0.8290188507726599,1.0727387905151493,0.8249591387708907,False,False,False,True,False,False,False,False,True,True,True,True,False,True,False,False,0
0,0,0,1.238312438183134,1,1,0.9819581640345846,1.4331673455780625,0.9819105726591308,True,False,False,True,False,False,True,True,False,True,True,False,True,False,True,False,0
0,0,0,-1.1083364647068519,1,1,-0.8472765169534371,-0.9548065702411681,-0.8532138851110628,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,1
1,0,0,-0.7798056183022539,1,1,0.79883345999728,-0.6245354918064336,0.800812764326546,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,1
0,1,1,2.1300390212813287,1,1,1.4327266662802578,2.703494158939629,1.428618499879507,False,False,True,True,False,False,True,True,True,True,True,True,False,False,True,False,0
0,0,0,1.0036475478941354,0,1,-0.55749676550979,0.4056812772970982,-0.5634573917789268,True,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,0
0,1,1,0.34658585508493933,1,1,0.46276944269805015,0.3244069975517359,0.4627635221057211,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,0
0,1,1,-0.4043417938398562,1,0,-0.05440691925345847,-0.40761245102423493,-0.056383528447689193,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0
0,1,1,0.6281837234317377,1,0,0.17500205063942884,0.3909019579328517,0.17300702877358498,True,False,True,False,False,False,True,True,False,True,True,False,False,True,False,False,0
0,0,0,0.064987986738141,1,1,0.5714368494894179,0.10911279585668267,0.5714222071052719,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,1
0,0,0,-1.0614034866490523,0,1,-1.9943213664178732,-0.9534651733458719,-1.9880934839952618,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,1,0,1.238312438183134,1,1,0.3480649577516068,0.9786733332324973,0.3541048371061698,True,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,0
0,0,0,-0.9675375305334528,1,1,0.7605986316817986,-0.8069415160507405,0.7645932026600293,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,1
0,0,0,-1.1083364647068519,1,1,0.4184975362274932,-0.9397398086850725,0.41447077321703174,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,1
1,0,0,0.2527198989693399,1,1,0.0059638622973013245,0.03100038022166183,0.003982407663172769,True,False,False,False,False,True,True,False,False,True,True,False,True,False,True,False,0
0,1,0,1.426044350414333,1,1,0.8109076163074318,1.5471621281622592,0.8128859515487187,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,0
0,0,0,-0.7328726402444542,1,1,-0.20533387313035795,-0.6675080994878895,-0.20126177511375726,True,False,False,False,False,True,False,True,True,True,False,False,True,False,False,True,0
1,0,0,0.4873847892583385,1,1,1.3582693690343204,0.8046270860678049,1.3561793765464731,False,False,True,True,False,True,True,True,False,True,True,False,False,False,True,False,0
0,0,0,-0.9675375305334528,0,1,-2.018469679038177,-0.9389732961734746,-2.0122398584396066,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,0,0,-1.1083364647068519,1,1,-0.7607450633973479,-0.9537765690537084,-0.756628387333684,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,1
1,1,0,-0.8736715744178534,1,1,0.3862997860670881,-0.7317514293661865,0.39032439877268704,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,1
0,0,0,-1.0144705085912527,1,1,0.8249941320026088,-0.8331945695729678,0.8249591387708907,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,1
0,1,1,1.9892400871079294,1,1,0.794808741227229,2.0575396933065067,0.7887395771043739,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,1
0,1,1,-0.5451407280132553,1,0,-2.0164573196531514,-0.8158522239980658,-2.0122398584396066,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0
1,1,0,-0.6390066841288548,1,0,-2.199582023690456,-0.8775804346976822,-2.2054108539943633,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,1
0,0,0,-0.9675375305334528,0,1,-1.8293078968457963,-0.9277390971753682,-1.8311420501070212,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
